transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,Year,Month
343,11/9/2022,18:44:00,68,Male,21,Electronics,2,25,30,50,2022,Nov
628,12/23/2023,18:00:00,66,Female,19,Beauty,4,50,59.5,200,2023,
983,10/10/2022,20:12:00,61,Female,29,Clothing,1,300,345,300,2022,Oct
1334,9/21/2022,20:37:00,60,Male,31,Electronics,3,300,366,900,2022,Sep
1343,10/21/2023,20:10:00,87,Male,21,Electronics,2,25,28.5,50,2023,
1628,12/28/2022,22:23:00,51,Female,19,Beauty,4,50,58.5,200,2022,Dec
1983,12/21/2022,21:38:00,114,Female,29,Clothing,1,300,303,300,2022,Dec
141,11/1/2022,19:26:00,54,Female,22,Electronics,1,50,59,50,2022,Nov
145,11/6/2022,19:21:00,64,Female,39,Clothing,3,25,27.5,75,2022,Nov
507,12/11/2022,21:40:00,52,Female,37,Electronics,3,500,485,1500,2022,Dec
841,12/18/2022,20:58:00,108,Male,31,Electronics,4,25,28.5,100,2022,Dec
898,9/17/2023,20:55:00,53,Female,42,Clothing,3,30,35.1,90,2023,
951,9/18/2022,21:35:00,58,Male,33,Beauty,2,50,57.5,100,2022,Sep
1141,9/17/2023,19:13:00,65,Female,22,Electronics,1,50,58,50,2023,
1145,9/1/2023,19:19:00,87,Female,39,Clothing,3,25,31,75,2023,
1507,12/27/2022,22:14:00,95,Female,37,Electronics,3,500,520,1500,2022,Dec
1841,11/14/2023,18:55:00,94,Male,31,Electronics,4,25,28.25,100,2023,
1898,11/13/2023,18:17:00,81,Female,42,Clothing,3,30,35.1,90,2023,
1951,12/3/2022,18:56:00,54,Male,33,Beauty,2,50,59.5,100,2022,Dec
181,11/6/2023,19:59:00,79,Male,19,Electronics,4,300,327,1200,2023,
1181,11/6/2022,18:28:00,84,Male,19,Electronics,4,300,354,1200,2022,Nov
784,10/18/2023,22:44:00,71,Female,34,Electronics,1,500,610,500,2023,
1784,12/28/2023,20:58:00,100,Female,34,Electronics,1,500,500,500,2023,
20,12/12/2023,21:35:00,85,Male,22,Clothing,3,300,345,900,2023,
690,12/19/2023,18:39:00,91,Female,52,Clothing,3,300,324,900,2023,
1020,11/22/2022,18:30:00,86,Male,22,Clothing,3,300,300,900,2022,Nov
1690,9/5/2023,17:36:00,101,Female,52,Clothing,3,300,369,900,2023,
47,10/22/2022,17:22:00,96,Female,40,Beauty,3,500,600,1500,2022,Oct
405,10/17/2022,17:55:00,79,Female,25,Clothing,4,300,324,1200,2022,Oct
1047,12/4/2022,21:53:00,84,Female,40,Beauty,3,500,490,1500,2022,Dec
1405,10/28/2023,20:08:00,91,Female,25,Clothing,4,300,342,1200,2023,
205,11/22/2022,17:20:00,88,Female,43,Clothing,1,25,25.5,25,2022,Nov
512,12/6/2022,18:00:00,56,Female,57,Beauty,1,25,9.5,25,2022,Dec
565,9/5/2023,20:24:00,75,Female,45,Beauty,2,30,9,60,2023,
761,11/14/2022,22:16:00,64,Female,33,Clothing,1,500,275,500,2022,Nov
762,11/27/2023,17:49:00,56,Female,24,Electronics,2,25,10.25,50,2023,
950,9/22/2022,21:27:00,75,Male,36,Clothing,3,300,144,900,2022,Sep
1205,11/25/2022,19:19:00,97,Female,43,Clothing,1,25,7.25,25,2022,Nov
1512,12/20/2023,20:05:00,105,Female,57,Beauty,1,25,13.25,25,2023,
1565,9/4/2023,20:45:00,74,Female,45,Beauty,2,30,11.1,60,2023,
1761,12/9/2023,18:46:00,72,Female,33,Clothing,1,500,200,500,2023,
1762,11/15/2023,18:43:00,81,Female,24,Electronics,2,25,11,50,2023,
1950,12/4/2022,19:23:00,50,Male,36,Clothing,3,300,84,900,2022,Dec
86,9/29/2023,18:55:00,69,Male,19,Beauty,3,30,15.6,90,2023,
173,12/19/2023,17:30:00,85,Male,64,Electronics,4,30,14.1,120,2023,
1086,9/14/2023,19:50:00,84,Male,19,Beauty,3,30,16.5,90,2023,
1173,12/4/2022,21:03:00,70,Male,64,Electronics,4,30,15,120,2022,Dec
595,10/15/2022,21:35:00,65,Female,18,Clothing,4,500,210,2000,2022,Oct
827,10/28/2023,19:24:00,96,Male,61,Beauty,3,300,165,900,2023,
965,11/27/2022,21:45:00,84,Male,22,Clothing,4,50,13,200,2022,Nov
1595,10/4/2023,17:44:00,115,Female,18,Clothing,4,500,255,2000,2023,
1827,11/9/2022,20:02:00,62,Male,61,Beauty,3,300,132,900,2022,Nov
1965,12/12/2022,20:03:00,93,Male,22,Clothing,4,50,21.5,200,2022,Dec
388,12/3/2022,19:04:00,60,Male,50,Electronics,1,25,12.25,25,2022,Dec
631,10/22/2023,22:18:00,92,Male,56,Electronics,3,30,16.5,90,2023,
1388,10/13/2023,18:12:00,89,Male,50,Electronics,1,25,6.75,25,2023,
1631,11/1/2022,19:11:00,75,Male,56,Electronics,3,30,12.3,90,2022,Nov
554,12/6/2022,21:04:00,94,Female,46,Beauty,3,50,13,150,2022,Dec
812,10/2/2023,17:45:00,89,Male,19,Electronics,3,25,11.25,75,2023,
1554,11/27/2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150,2023,
1812,10/25/2023,22:19:00,85,Male,19,Electronics,3,25,12,75,2023,
58,9/16/2023,19:18:00,53,Male,18,Clothing,4,300,75,1200,2023,
952,12/21/2022,18:09:00,69,Female,57,Clothing,1,25,13.25,25,2022,Dec
1058,10/30/2022,18:31:00,100,Male,18,Clothing,4,300,153,1200,2022,Oct
1952,12/17/2022,22:13:00,114,Female,57,Clothing,1,25,13.5,25,2022,Dec
345,12/7/2022,18:56:00,104,Male,62,Electronics,1,30,13.5,30,2022,Dec
458,11/28/2023,21:35:00,110,Female,39,Electronics,4,25,7,100,2023,
582,9/30/2022,21:38:00,110,Male,35,Clothing,3,300,75,900,2022,Sep
963,10/19/2023,18:24:00,76,Female,55,Beauty,1,50,13,50,2023,
1345,9/29/2022,17:50:00,98,Male,62,Electronics,1,30,11.4,30,2022,Sep
1458,10/9/2023,19:21:00,95,Female,39,Electronics,4,25,9.75,100,2023,
1582,10/17/2023,19:12:00,56,Male,35,Clothing,3,300,114,900,2023,
1963,12/12/2022,20:56:00,115,Female,55,Beauty,1,50,20.5,50,2022,Dec
369,12/13/2023,19:42:00,111,Male,23,Electronics,3,500,215,1500,2023,
706,9/4/2022,22:19:00,66,Male,51,Electronics,4,25,8,100,2022,Sep
747,10/21/2022,18:12:00,51,Male,23,Beauty,1,30,9.3,30,2022,Oct
1369,10/10/2022,21:14:00,64,Male,23,Electronics,3,500,180,1500,2022,Oct
1706,10/16/2022,18:04:00,57,Male,51,Electronics,4,25,11.75,100,2022,Oct
1747,9/5/2023,18:22:00,87,Male,23,Beauty,1,30,16.2,30,2023,
533,11/13/2022,17:19:00,92,Male,19,Electronics,3,500,155,1500,2022,Nov
1533,10/29/2022,19:35:00,67,Male,19,Electronics,3,500,255,1500,2022,Oct
169,11/28/2022,18:47:00,73,Male,18,Beauty,3,500,145,1500,2022,Nov
645,12/14/2022,22:11:00,51,Female,35,Electronics,4,30,11.1,120,2022,Dec
968,12/18/2023,20:34:00,101,Female,48,Clothing,3,300,120,900,2023,
997,10/1/2023,20:36:00,51,Male,52,Beauty,3,30,15,90,2023,
1169,9/25/2022,17:12:00,101,Male,18,Beauty,3,500,255,1500,2022,Sep
1645,10/12/2023,17:27:00,109,Female,35,Electronics,4,30,9,120,2023,
1968,9/21/2022,19:09:00,75,Female,48,Clothing,3,300,153,900,2022,Sep
1997,10/29/2023,21:09:00,99,Male,52,Beauty,3,30,10.2,90,2023,
57,10/11/2022,20:12:00,64,Female,63,Beauty,1,30,10.2,30,2022,Oct
137,9/10/2022,20:42:00,66,Male,46,Beauty,2,500,125,1000,2022,Sep
778,12/13/2023,18:28:00,105,Female,47,Beauty,4,25,13.75,100,2023,
1057,9/19/2023,22:31:00,114,Female,63,Beauty,1,30,15.9,30,2023,
1137,11/5/2022,22:34:00,104,Male,46,Beauty,2,500,145,1000,2022,Nov
1778,12/30/2023,19:57:00,94,Female,47,Beauty,4,25,11.25,100,2023,
599,12/10/2023,19:07:00,82,Female,28,Beauty,2,50,24.5,100,2023,
938,9/16/2022,17:55:00,103,Male,49,Clothing,4,50,23,200,2022,Sep
1599,10/24/2022,17:23:00,110,Female,28,Beauty,2,50,20.5,100,2022,Oct
1938,10/12/2022,20:15:00,76,Male,49,Clothing,4,50,13.5,200,2022,Oct
234,12/9/2023,17:42:00,64,Female,62,Electronics,2,25,13.75,50,2023,
1234,9/7/2023,17:46:00,78,Female,62,Electronics,2,25,8.25,50,2023,
410,10/31/2023,19:41:00,64,Female,29,Clothing,2,50,14.5,100,2023,
417,10/1/2023,22:03:00,109,Male,43,Electronics,3,300,162,900,2023,
581,12/15/2022,21:16:00,103,Female,48,Beauty,2,30,13.8,60,2022,Dec
1410,10/16/2022,18:47:00,72,Female,29,Clothing,2,50,22.5,100,2022,Oct
1417,12/26/2022,17:43:00,54,Male,43,Electronics,3,300,147,900,2022,Dec
1581,12/20/2022,18:57:00,108,Female,48,Beauty,2,30,9.9,60,2022,Dec
74,10/5/2023,19:50:00,56,Female,18,Beauty,4,500,205,2000,2023,
87,9/7/2022,18:09:00,104,Female,28,Beauty,2,50,15.5,100,2022,Sep
803,10/25/2022,17:16:00,60,Male,39,Clothing,4,25,6.75,100,2022,Oct
1074,10/4/2022,20:18:00,67,Female,18,Beauty,4,500,230,2000,2022,Oct
1087,11/8/2022,23:00:00,81,Female,28,Beauty,2,50,15,100,2022,Nov
1803,12/26/2023,19:36:00,101,Male,39,Clothing,4,25,8.5,100,2023,
424,12/20/2023,19:21:00,101,Male,57,Beauty,4,300,147,1200,2023,
641,12/25/2023,18:30:00,105,Female,40,Electronics,1,300,144,300,2023,
918,10/13/2023,21:59:00,114,Female,42,Electronics,3,30,16.2,90,2023,
1424,9/5/2023,21:32:00,54,Male,57,Beauty,4,300,111,1200,2023,
1641,9/1/2022,17:41:00,65,Female,40,Electronics,1,300,165,300,2022,Sep
1918,12/10/2022,21:57:00,56,Female,42,Electronics,3,30,13.2,90,2022,Dec
1,12/16/2022,19:10:00,50,Male,34,Beauty,3,50,16,150,2022,Dec
95,11/6/2022,19:57:00,103,Female,32,Clothing,2,30,7.5,60,2022,Nov
171,10/14/2022,20:10:00,109,Female,52,Clothing,3,300,126,900,2022,Oct
1001,9/1/2023,20:11:00,99,Male,34,Beauty,3,50,22,150,2023,
1095,9/5/2022,17:56:00,56,Female,32,Clothing,2,30,9.9,60,2022,Sep
1171,10/5/2022,21:05:00,87,Female,52,Clothing,3,300,84,900,2022,Oct
156,12/2/2022,19:34:00,60,Female,43,Clothing,4,25,7,100,2022,Dec
493,12/1/2022,20:10:00,95,Male,41,Beauty,2,25,7.75,50,2022,Dec
1156,12/26/2022,21:10:00,68,Female,43,Clothing,4,25,13.5,100,2022,Dec
1493,11/26/2023,21:49:00,58,Male,41,Beauty,2,25,6.75,50,2023,
115,9/2/2022,19:21:00,67,Male,51,Clothing,3,500,255,1500,2022,Sep
715,10/11/2022,20:57:00,55,Female,42,Beauty,4,25,6.25,100,2022,Oct
1115,9/21/2023,17:41:00,99,Male,51,Clothing,3,500,180,1500,2023,
1715,12/30/2022,19:35:00,89,Female,42,Beauty,4,25,9.75,100,2022,Dec
267,11/19/2022,17:53:00,84,Female,32,Beauty,3,30,12,90,2022,Nov
362,9/27/2023,22:43:00,101,Male,50,Clothing,1,25,10.25,25,2023,
856,11/5/2022,17:43:00,102,Male,54,Electronics,4,30,9.3,120,2022,Nov
1267,12/23/2022,21:03:00,91,Female,32,Beauty,3,30,9.6,90,2022,Dec
1362,11/21/2023,18:53:00,104,Male,50,Clothing,1,25,11,25,2023,
1856,12/20/2023,21:34:00,114,Male,54,Electronics,4,30,16.2,120,2023,
84,11/10/2023,17:17:00,89,Female,38,Electronics,3,30,10.2,90,2023,
795,10/3/2023,19:51:00,71,Male,57,Electronics,1,300,102,300,2023,
1084,10/23/2022,20:37:00,93,Female,38,Electronics,3,30,7.8,90,2022,Oct
1795,12/29/2023,18:50:00,86,Male,57,Electronics,1,300,105,300,2023,
24,12/14/2023,22:59:00,59,Female,49,Clothing,1,300,87,300,2023,
215,10/3/2022,21:20:00,101,Male,58,Clothing,3,500,145,1500,2022,Oct
739,10/14/2023,17:09:00,57,Male,36,Beauty,1,25,10.25,25,2023,
1024,12/3/2023,21:51:00,72,Female,49,Clothing,1,300,126,300,2023,
1215,11/19/2022,20:44:00,107,Male,58,Clothing,3,500,130,1500,2022,Nov
1739,10/25/2023,17:52:00,67,Male,36,Beauty,1,25,11.25,25,2023,
289,9/9/2023,20:29:00,107,Male,53,Electronics,2,30,8.1,60,2023,
741,12/24/2022,22:30:00,53,Male,48,Clothing,1,300,141,300,2022,Dec
810,12/1/2022,18:04:00,76,Male,59,Electronics,4,25,13.75,100,2022,Dec
1289,10/10/2023,19:35:00,83,Male,53,Electronics,2,30,16.2,60,2023,
1741,9/2/2023,20:47:00,70,Male,48,Clothing,1,300,132,300,2023,
1810,9/22/2023,18:29:00,106,Male,59,Electronics,4,25,13.5,100,2023,
266,9/12/2022,18:26:00,66,Female,19,Electronics,2,30,14.4,60,2022,Sep
389,11/11/2022,19:06:00,109,Male,21,Clothing,2,25,12.25,50,2022,Nov
1266,9/3/2023,20:08:00,79,Female,19,Electronics,2,30,15.6,60,2023,
1389,9/27/2023,18:11:00,60,Male,21,Clothing,2,25,9.5,50,2023,
112,12/25/2023,18:44:00,57,Male,37,Clothing,3,500,165,1500,2023,
566,11/26/2022,19:15:00,106,Female,64,Clothing,1,30,8.4,30,2022,Nov
608,12/7/2022,22:19:00,112,Female,55,Electronics,3,500,200,1500,2022,Dec
1112,12/22/2022,17:11:00,94,Male,37,Clothing,3,500,180,1500,2022,Dec
1566,10/3/2022,18:17:00,56,Female,64,Clothing,1,30,15.6,30,2022,Oct
1608,9/26/2023,21:01:00,87,Female,55,Electronics,3,500,265,1500,2023,
348,10/17/2022,20:20:00,83,Female,35,Electronics,2,300,147,600,2022,Oct
1348,10/25/2023,17:21:00,79,Female,35,Electronics,2,300,87,600,2023,
199,10/26/2023,21:34:00,53,Male,45,Beauty,3,500,135,1500,2023,
258,12/29/2023,17:40:00,109,Female,37,Clothing,1,50,22,50,2023,
485,11/8/2022,17:30:00,101,Male,24,Electronics,1,30,11.4,30,2022,Nov
576,12/25/2023,17:30:00,113,Female,33,Beauty,3,50,20,150,2023,
1199,12/16/2023,17:46:00,110,Male,45,Beauty,3,500,190,1500,2023,
1258,12/3/2022,20:27:00,64,Female,37,Clothing,1,50,21.5,50,2022,Dec
1485,9/24/2022,18:29:00,66,Male,24,Electronics,1,30,15.6,30,2022,Sep
1576,12/14/2022,18:34:00,108,Female,33,Beauty,3,50,27.5,150,2022,Dec
65,12/11/2022,20:03:00,84,Male,51,Electronics,4,500,160,2000,2022,Dec
311,11/20/2023,21:01:00,61,Female,32,Beauty,4,25,9.75,100,2023,
791,9/4/2022,16:28:00,106,Female,51,Beauty,1,25,11.75,25,2022,Sep
971,12/30/2023,16:50:00,64,Female,27,Electronics,4,50,26.5,200,2023,
999,12/14/2022,16:45:00,110,Female,36,Electronics,3,50,21.5,150,2022,Dec
1065,10/24/2023,15:16:00,76,Male,51,Electronics,4,500,175,2000,2023,
1311,11/24/2023,15:22:00,84,Female,32,Beauty,4,25,9.25,100,2023,
1791,10/6/2022,14:52:00,87,Female,51,Beauty,1,25,7,25,2022,Oct
1971,9/12/2022,16:19:00,90,Female,27,Electronics,4,50,19,200,2022,Sep
1999,11/12/2022,13:06:00,61,Female,36,Electronics,3,50,13,150,2022,Nov
395,12/1/2022,15:00:00,76,Male,50,Electronics,2,500,175,1000,2022,Dec
535,11/20/2023,13:46:00,59,Male,47,Beauty,3,30,16.2,90,2023,
580,11/14/2022,14:44:00,104,Female,31,Clothing,3,500,200,1500,2022,Nov
712,9/12/2023,14:15:00,108,Female,57,Beauty,2,25,11.5,50,2023,
868,12/4/2023,13:39:00,110,Female,25,Electronics,1,300,111,300,2023,
1395,9/10/2023,14:18:00,91,Male,50,Electronics,2,500,130,1000,2023,
1535,12/18/2023,15:31:00,52,Male,47,Beauty,3,30,9.9,90,2023,
1580,9/21/2023,15:47:00,105,Female,31,Clothing,3,500,250,1500,2023,
1712,11/25/2023,16:37:00,92,Female,57,Beauty,2,25,8.75,50,2023,
1868,12/6/2022,16:23:00,78,Female,25,Electronics,1,300,138,300,2022,Dec
531,10/8/2022,12:30:00,105,Male,31,Electronics,1,500,275,500,2022,Oct
550,9/27/2023,16:58:00,80,Male,40,Clothing,3,300,90,900,2023,
1531,9/22/2022,13:19:00,56,Male,31,Electronics,1,500,250,500,2022,Sep
1550,9/30/2022,13:11:00,73,Male,40,Clothing,3,300,147,900,2022,Sep
392,12/21/2022,13:11:00,77,Male,27,Clothing,2,300,78,600,2022,Dec
453,10/14/2022,14:45:00,90,Female,26,Clothing,2,500,265,1000,2022,Oct
540,12/22/2022,16:17:00,79,Female,46,Electronics,3,300,87,900,2022,Dec
625,12/25/2022,13:36:00,68,Male,31,Clothing,1,300,123,300,2022,Dec
1392,9/12/2022,12:28:00,70,Male,27,Clothing,2,300,90,600,2022,Sep
1453,10/14/2023,13:24:00,113,Female,26,Clothing,2,500,205,1000,2023,
1540,10/12/2023,16:51:00,115,Female,46,Electronics,3,300,147,900,2023,
1625,9/27/2023,16:36:00,52,Male,31,Clothing,1,300,147,300,2023,
244,9/14/2023,13:57:00,101,Male,28,Beauty,2,50,20.5,100,2023,
355,9/23/2022,13:42:00,96,Female,55,Electronics,1,500,260,500,2022,Sep
468,12/5/2022,14:32:00,86,Male,40,Electronics,1,25,12.25,25,2022,Dec
700,9/1/2022,15:07:00,61,Male,36,Electronics,4,500,250,2000,2022,Sep
752,9/20/2023,16:06:00,79,Male,29,Clothing,2,50,13,100,2023,
828,11/24/2022,15:54:00,76,Female,33,Electronics,4,300,132,1200,2022,Nov
1244,12/11/2022,16:47:00,100,Male,28,Beauty,2,50,19.5,100,2022,Dec
1355,9/17/2023,13:19:00,107,Female,55,Electronics,1,500,155,500,2023,
1468,11/8/2023,13:14:00,73,Male,40,Electronics,1,25,9.75,25,2023,
1700,9/27/2023,16:10:00,87,Male,36,Electronics,4,500,210,2000,2023,
1752,10/21/2023,13:01:00,79,Male,29,Clothing,2,50,14.5,100,2023,
1828,10/14/2022,14:14:00,99,Female,33,Electronics,4,300,165,1200,2022,Oct
80,10/22/2023,16:51:00,82,Female,64,Clothing,2,30,12.3,60,2023,
214,11/5/2022,16:31:00,53,Male,20,Beauty,2,30,8.1,60,2022,Nov
361,9/12/2022,16:37:00,112,Female,34,Electronics,4,300,81,1200,2022,Sep
526,11/19/2022,12:47:00,65,Male,33,Clothing,2,50,19.5,100,2022,Nov
1080,12/8/2022,13:31:00,70,Female,64,Clothing,2,30,13.2,60,2022,Dec
1214,11/18/2023,14:24:00,50,Male,20,Beauty,2,30,11.1,60,2023,
1361,9/12/2023,16:00:00,89,Female,34,Electronics,4,300,153,1200,2023,
1526,9/25/2022,15:06:00,84,Male,33,Clothing,2,50,26.5,100,2022,Sep
265,11/24/2022,12:12:00,80,Male,55,Clothing,3,300,132,900,2022,Nov
586,12/20/2023,14:57:00,84,Male,50,Electronics,1,50,21.5,50,2023,
1265,11/5/2022,14:35:00,86,Male,55,Clothing,3,300,111,900,2022,Nov
1586,11/4/2022,16:25:00,59,Male,50,Electronics,1,50,14,50,2022,Nov
336,11/4/2023,13:05:00,67,Female,52,Beauty,3,50,25,150,2023,
571,10/20/2022,12:51:00,87,Female,41,Electronics,1,50,16,50,2022,Oct
1336,9/23/2022,13:27:00,74,Female,52,Beauty,3,50,21.5,150,2022,Sep
1571,11/8/2022,14:55:00,105,Female,41,Electronics,1,50,25,50,2022,Nov
9,12/2/2022,13:12:00,85,Male,63,Electronics,2,300,78,600,2022,Dec
552,10/29/2022,13:32:00,85,Female,49,Electronics,3,25,9.75,75,2022,Oct
771,12/24/2023,12:23:00,70,Male,24,Electronics,2,25,11.75,50,2023,
1009,9/22/2023,14:18:00,88,Male,63,Electronics,2,300,78,600,2023,
1552,9/25/2022,12:11:00,55,Female,49,Electronics,3,25,13,75,2022,Sep
1771,9/13/2023,13:41:00,108,Male,24,Electronics,2,25,10.75,50,2023,
496,12/12/2022,13:07:00,91,Male,23,Clothing,2,300,141,600,2022,Dec
701,11/29/2023,16:33:00,93,Female,52,Beauty,2,30,14.1,60,2023,
1496,9/3/2022,15:05:00,110,Male,23,Clothing,2,300,120,600,2022,Sep
1701,10/13/2023,15:09:00,62,Female,52,Beauty,2,30,15.9,60,2023,
139,9/15/2023,14:03:00,113,Male,36,Beauty,4,500,230,2000,2023,
151,10/12/2023,15:49:00,108,Male,29,Clothing,1,50,18,50,2023,
1139,12/21/2023,14:23:00,87,Male,36,Beauty,4,500,230,2000,2023,
1151,12/12/2022,14:48:00,99,Male,29,Clothing,1,50,26,50,2022,Dec
83,11/27/2022,15:57:00,56,Male,54,Electronics,2,50,16.5,100,2022,Nov
153,11/19/2023,15:52:00,62,Male,63,Electronics,2,500,195,1000,2023,
451,10/9/2023,15:38:00,74,Female,45,Electronics,1,30,13.5,30,2023,
1083,9/30/2022,15:46:00,99,Male,54,Electronics,2,50,17.5,100,2022,Sep
1153,9/24/2022,12:30:00,91,Male,63,Electronics,2,500,265,1000,2022,Sep
1451,9/23/2022,12:10:00,94,Female,45,Electronics,1,30,13.2,30,2022,Sep
99,11/19/2023,15:12:00,71,Female,50,Electronics,4,300,132,1200,2023,
783,11/11/2022,15:37:00,91,Female,56,Clothing,1,300,150,300,2022,Nov
1099,12/24/2022,12:41:00,56,Female,50,Electronics,4,300,162,1200,2022,Dec
1783,9/5/2023,16:37:00,52,Female,56,Clothing,1,300,135,300,2023,
409,12/17/2023,12:30:00,55,Female,21,Electronics,3,300,87,900,2023,
525,9/5/2022,14:15:00,98,Female,47,Beauty,2,25,7,50,2022,Sep
939,11/7/2022,15:28:00,75,Female,46,Electronics,1,300,81,300,2022,Nov
994,12/24/2022,16:38:00,73,Female,51,Beauty,2,500,125,1000,2022,Dec
1409,11/22/2023,12:15:00,102,Female,21,Electronics,3,300,138,900,2023,
1525,12/13/2022,13:35:00,106,Female,47,Beauty,2,25,12,50,2022,Dec
1939,10/31/2022,13:30:00,74,Female,46,Electronics,1,300,135,300,2022,Oct
1994,11/20/2022,13:27:00,86,Female,51,Beauty,2,500,250,1000,2022,Nov
96,11/22/2023,14:10:00,62,Female,44,Clothing,2,300,84,600,2023,
609,11/19/2023,13:02:00,59,Female,47,Clothing,2,50,13,100,2023,
982,11/10/2022,14:08:00,50,Female,46,Beauty,3,30,15.6,90,2022,Nov
1096,12/1/2022,14:49:00,82,Female,44,Clothing,2,300,138,600,2022,Dec
1609,10/5/2023,13:58:00,81,Female,47,Clothing,2,50,22.5,100,2023,
1982,9/9/2023,12:46:00,110,Female,46,Beauty,3,30,16.5,90,2023,
209,9/3/2022,12:22:00,61,Female,30,Electronics,4,50,14,200,2022,Sep
435,12/15/2023,13:41:00,113,Female,30,Beauty,3,300,108,900,2023,
777,9/10/2022,15:07:00,54,Male,48,Electronics,3,50,17,150,2022,Sep
854,10/1/2022,15:42:00,84,Male,29,Clothing,1,50,22,50,2022,Oct
890,12/25/2023,14:44:00,76,Male,34,Electronics,2,25,13.5,50,2023,
1209,12/6/2022,12:37:00,55,Female,30,Electronics,4,50,23,200,2022,Dec
1435,10/27/2022,13:31:00,61,Female,30,Beauty,3,300,114,900,2022,Oct
1777,11/15/2023,12:06:00,74,Male,48,Electronics,3,50,19.5,150,2023,
1854,11/25/2023,16:53:00,109,Male,29,Clothing,1,50,22.5,50,2023,
1890,10/18/2023,14:20:00,51,Male,34,Electronics,2,25,6.25,50,2023,
865,12/17/2023,14:49:00,78,Female,42,Clothing,1,300,108,300,2023,
1865,11/18/2022,14:52:00,107,Female,42,Clothing,1,300,156,300,2022,Nov
662,12/3/2022,12:40:00,100,Male,48,Beauty,2,500,145,1000,2022,Dec
1662,12/20/2023,12:38:00,106,Male,48,Beauty,2,500,240,1000,2023,
309,10/12/2023,15:39:00,78,Female,26,Beauty,1,25,9,25,2023,
544,10/31/2023,13:46:00,95,Female,27,Electronics,1,25,10.25,25,2023,
602,12/12/2023,16:46:00,75,Female,20,Electronics,1,300,96,300,2023,
615,10/31/2022,15:06:00,58,Female,61,Clothing,4,25,10.5,100,2022,Oct
678,11/17/2022,15:55:00,70,Female,60,Electronics,3,300,144,900,2022,Nov
781,10/19/2022,16:52:00,106,Male,35,Beauty,1,500,225,500,2022,Oct
1309,9/30/2022,16:50:00,93,Female,26,Beauty,1,25,9.5,25,2022,Sep
1544,12/16/2022,15:58:00,70,Female,27,Electronics,1,25,11.25,25,2022,Dec
1602,12/1/2022,15:17:00,86,Female,20,Electronics,1,300,126,300,2022,Dec
1615,11/17/2022,13:43:00,82,Female,61,Clothing,4,25,13.5,100,2022,Nov
1678,9/16/2022,13:44:00,99,Female,60,Electronics,3,300,102,900,2022,Sep
1781,10/13/2022,12:22:00,55,Male,35,Beauty,1,500,225,500,2022,Oct
34,9/24/2023,13:26:00,87,Female,51,Clothing,3,50,17,150,2023,
916,12/5/2023,12:56:00,68,Female,32,Electronics,1,50,26,50,2023,
1034,11/13/2022,14:48:00,52,Female,51,Clothing,3,50,24.5,150,2022,Nov
1916,11/8/2022,12:40:00,102,Female,32,Electronics,1,50,16.5,50,2022,Nov
757,10/6/2023,12:10:00,82,Female,43,Electronics,4,300,105,1200,2023,
1757,9/29/2023,16:42:00,50,Female,43,Electronics,4,300,132,1200,2023,
25,11/20/2022,14:32:00,61,Female,64,Beauty,1,50,19,50,2022,Nov
82,9/8/2022,12:55:00,85,Female,32,Beauty,4,50,15,200,2022,Sep
472,10/30/2023,15:23:00,95,Female,38,Beauty,3,300,162,900,2023,
842,11/28/2022,14:13:00,71,Female,47,Clothing,2,300,105,600,2022,Nov
879,11/13/2022,16:51:00,50,Male,23,Clothing,1,30,15.3,30,2022,Nov
991,9/14/2023,14:28:00,110,Female,34,Clothing,2,50,19.5,100,2023,
1025,11/12/2022,16:41:00,103,Female,64,Beauty,1,50,16.5,50,2022,Nov
1082,10/22/2022,15:56:00,111,Female,32,Beauty,4,50,27.5,200,2022,Oct
1472,12/18/2023,15:22:00,74,Female,38,Beauty,3,300,150,900,2023,
1842,10/4/2022,14:03:00,84,Female,47,Clothing,2,300,75,600,2022,Oct
1879,11/18/2022,15:27:00,66,Male,23,Clothing,1,30,16.2,30,2022,Nov
1991,12/4/2022,13:11:00,96,Female,34,Clothing,2,50,14.5,100,2022,Dec
62,9/16/2023,12:54:00,50,Male,18,Beauty,2,50,26.5,100,2023,
386,10/23/2022,13:20:00,77,Female,54,Electronics,2,300,153,600,2022,Oct
1062,12/20/2022,16:05:00,69,Male,18,Beauty,2,50,21.5,100,2022,Dec
1386,12/19/2023,14:06:00,110,Female,54,Electronics,2,300,81,600,2023,
429,9/8/2023,14:29:00,80,Male,64,Electronics,2,25,6.75,50,2023,
664,9/3/2022,16:52:00,109,Female,44,Clothing,4,500,170,2000,2022,Sep
989,10/31/2022,13:30:00,97,Female,44,Electronics,1,25,8.25,25,2022,Oct
1429,11/22/2023,13:14:00,102,Male,64,Electronics,2,25,12,50,2023,
1664,12/12/2023,16:44:00,99,Female,44,Clothing,4,500,245,2000,2023,
1989,9/6/2022,16:21:00,109,Female,44,Electronics,1,25,13.25,25,2022,Sep
233,9/3/2022,13:09:00,81,Female,51,Beauty,2,300,132,600,2022,Sep
520,10/16/2022,12:42:00,79,Female,49,Electronics,4,25,13,100,2022,Oct
805,9/3/2022,13:55:00,59,Female,30,Beauty,3,500,155,1500,2022,Sep
